Number,Name,Investment company,Date,File path,Recommend
2395,研華,元富,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2019-03-14_元富_研華(2395)-20190314-速報.pdf,NULL
2643,捷迅,中信投顧,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2643/2643_捷迅_2019-03-14_中信投顧_中信個股報告-20190314_2643捷迅.pdf,NULL
1589,永冠-KY,元富,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/1589/1589_永冠-KY_2019-03-14_元富_永冠-KY(1589)-20190314-速報.pdf,NULL
8016,矽創,國票,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/8016/8016_矽創_2019-03-14_國票_國票8016矽創03142019.pdf,NULL
8480,泰昇-KY,第一金,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/8480/8480_泰昇-KY_2019-03-14_第一金_泰昇-KY(8480)-區間.pdf,NULL
3454,晶睿,NULL,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/3454/3454_晶睿_2019-03-14__訪談報告-3454 TT 晶睿-JS03142019.pdf,NULL
4147,中裕,元富,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/4147/4147_中裕_2019-03-14_元富_中裕(4147)-20190314-速報.pdf,NULL
6456,GIS-KY,元富,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/6456/6456_GIS-KY_2019-03-14_元富_GIS-KY(6456)-20190314-速報.pdf,NULL
3454,晶睿,元富,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/3454/3454_晶睿_2019-03-14_元富_晶睿(3454)-20190314-速報.pdf,NULL
4736,泰博,元富,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/4736/4736_泰博_2019-03-14_元富_泰博(4736)-20190314-速報.pdf,NULL
3491,昇達科,第一金,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/3491/3491_昇達科_2019-03-14_第一金_昇達科(3491)-中立.pdf,NULL
3454,晶睿,第一金,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/3454/3454_晶睿_2019-03-14_第一金_晶睿通訊(3454)-中立.pdf,NULL
3515,華擎,兆豐,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/3515/3515_華擎_2019-03-14_兆豐_20190314-訪談速報-華擎(3515).pdf,NULL
2395,研華,NULL,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2019-03-14__訪談報告-2395 TT 研華-JS03142019.pdf,NULL
3546,宇峻,兆豐,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/3546/3546_宇峻_2019-03-14_兆豐_20190314-訪談速報-宇峻(3546).pdf,NULL
2395,研華,兆豐,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2019-03-14_兆豐_20190314-訪談速報-研華(2395).pdf,NULL
2395,研華,第一金,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2019-03-14_第一金_研華(2395)-區間操作.pdf,NULL
4736,泰博,兆豐,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/4736/4736_泰博_2019-03-14_兆豐_20190314-訪談速報-泰博(4736).pdf,NULL
2395,研華,元富,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2019-03-14_元富_2395研華20190314-報告.pdf,NULL
2308,台達電,富邦台灣,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2019-03-14_富邦台灣_2308_台達電_snapshot_c_031319.pdf,NULL
2634,漢翔,NULL,2019_03_14,/home/cosbi/桌面/financialData/gmailData/data/2634/2634_漢翔_2019-03-14__Concord Taiwan：Aerospace Industrial Development Corp (2634 TT)-20190314.pdf,NULL
4137,麗豐-KY,國票,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/4137/4137_麗豐-KY_2019-03-15_國票_國票4137麗豐-KY03152019.pdf,NULL
2104,中橡,元富,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/2104/2104_中橡_2019-03-15_元富_中橡(2104)-20190315-速報.pdf,NULL
3665,貿聯-KY,元大,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/3665/3665_貿聯-KY_2019-03-15_元大_BizLink_3665_TT_-_Yuanta_CVN190314-C-YCMC.pdf,NULL
4137,麗豐-KY,元富,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/4137/4137_麗豐-KY_2019-03-15_元富_麗豐-KY(4137)-20190315-速報.pdf,NULL
3017,奇鋐,元富,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/3017/3017_奇鋐_2019-03-15_元富_奇鋐(3017)-20190315-速報.pdf,NULL
1101,台泥,元富,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/1101/1101_台泥_2019-03-15_元富_台泥(1101)-20190315-速報.pdf,NULL
3017,奇鋐,兆豐,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/3017/3017_奇鋐_2019-03-15_兆豐_20190315-訪談速報-奇鋐(3017).pdf,NULL
8046,南電,兆豐,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/8046/8046_南電_2019-03-15_兆豐_20190315-個股報告-南電(8046).pdf,NULL
1589,永冠-KY,NULL,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/1589/1589_永冠-KY_2019-03-15__訪談報告-1589 TT 永冠-KY-JS03152019.pdf,NULL
4137,麗豐-KY,NULL,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/4137/4137_麗豐-KY_2019-03-15__訪談報告-4137 TT 麗豐-KY-JS03152019.pdf,NULL
4554,橙的,NULL,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/4554/4554_橙的_2019-03-15__訪談報告-4554 TT 橙的-JS03152019.pdf,NULL
4938,和碩,NULL,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/4938/4938_和碩_2019-03-15__公司速報-4938 TT 和碩-JS03152019.pdf,NULL
2340,光磊,NULL,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/2340/2340_光磊_2019-03-15__訪談報告-2340 TT 光磊-JS03152019.pdf,NULL
2340,光磊,第一金,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/2340/2340_光磊_2019-03-15_第一金_光磊(2340)-買進.pdf,NULL
2395,研華,富邦台灣,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2019-03-15_富邦台灣_2395_研華_snapshot_c_031419.pdf,NULL
4137,麗豐-KY,兆豐,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/4137/4137_麗豐-KY_2019-03-15_兆豐_20190315-訪談速報-麗豐-KY(4137).pdf,NULL
1101,台泥,富邦台灣,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/1101/1101_台泥_2019-03-15_富邦台灣_1101_台泥_snapshot_c_031419.pdf,NULL
2347,聯強,兆豐,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/2347/2347_聯強_2019-03-15_兆豐_20190315-個股報告-聯強(2347).pdf,NULL
3017,奇鋐,第一金,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/3017/3017_奇鋐_2019-03-15_第一金_奇鋐(3017)-區間操作.pdf,NULL
3491,昇達科,富邦台灣,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/3491/3491_昇達科_2019-03-15_富邦台灣_3491_昇達科_snapshot_c_031319.pdf,NULL
2034,允強,兆豐,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/2034/2034_允強_2019-03-15_兆豐_20190315-訪談速報-允強(2034).pdf,NULL
5288,豐祥-KY,富邦台灣,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/5288/5288_豐祥-KY_2019-03-15_富邦台灣_5288_豐祥-KY_snapshot_c_031319.pdf,NULL
2030,彰源,兆豐,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/2030/2030_彰源_2019-03-15_兆豐_20190315-訪談速報-彰源(2030).pdf,NULL
3679,新至陞,NULL,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/3679/3679_新至陞_2019-03-15__訪談報告-3679 TT 新至陞-JS03152019.pdf,NULL
1303,南亞,NULL,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/1303/1303_南亞_2019-03-15__訪談報告-1303 TT 南亞-JS03152019.pdf,NULL
3217,優群,國票,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/3217/3217_優群_2019-03-15_國票_國票3217優群03152019.pdf,NULL
4147,中裕,元富,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/4147/4147_中裕_2019-03-15_元富_4147中裕20190315-報告.pdf,NULL
3698,隆達,富邦台灣,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/3698/3698_隆達_2019-03-15_富邦台灣_3698_隆達_snapshot_c_031519.pdf,NULL
9951,皇田,元富,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/9951/9951_皇田_2019-03-15_元富_9951皇田20190315-報告.pdf,NULL
8499,鼎炫-KY,元大,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/8499/8499_鼎炫-KY_2019-03-15_元大_Electronic_Component_Industry_-_8499_TT_-Yuanta_IN-190315-C-YCMC.pdf,NULL
6609,瀧澤科,元富,2019_03_15,/home/cosbi/桌面/financialData/gmailData/data/6609/6609_瀧澤科_2019-03-15_元富_6609瀧澤科20190315-報告.pdf,NULL
9951,皇田,元富,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/9951/9951_皇田_2019-03-18_元富_9951皇田20190315-報告.pdf,NULL
2812,台中銀,中信投顧,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/2812/2812_台中銀_2019-03-18_中信投顧_中信個股報告-20190318_2812台中銀.pdf,NULL
6271,同欣電,國票,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/6271/6271_同欣電_2019-03-18_國票_國票6271同欣電03182019.pdf,NULL
1402,遠東新,國票,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/1402/1402_遠東新_2019-03-18_國票_國票1402遠東新03182019.pdf,NULL
6609,瀧澤科,元富,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/6609/6609_瀧澤科_2019-03-18_元富_6609瀧澤科20190315-報告.pdf,NULL
4991,環宇-KY,中信投顧,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/4991/4991_環宇-KY_2019-03-18_中信投顧_中信個股報告-20190318_4991環宇-KY.pdf,NULL
6552,易華電,國票,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/6552/6552_易華電_2019-03-18_國票_國票6552易華電03182019.pdf,NULL
6271,同欣電,元富,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/6271/6271_同欣電_2019-03-18_元富_6271同欣電20190318-報告.pdf,NULL
3661,世芯-KY,元富,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/3661/3661_世芯-KY_2019-03-18_元富_世芯-KY(3661)-20190318-速報.pdf,NULL
6271,同欣電,中信投顧,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/6271/6271_同欣電_2019-03-18_中信投顧_中信個股報告-20190318_6271同欣電.pdf,NULL
2926,誠品生活,中信投顧,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/2926/2926_誠品生活_2019-03-18_中信投顧_中信個股報告-20190318_2926誠品生活.pdf,NULL
9802,鈺齊-KY,中信投顧,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/9802/9802_鈺齊-KY_2019-03-18_中信投顧_中信個股報告-20190318_9802鈺齊-KY.pdf,NULL
4938,和碩,中信投顧,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/4938/4938_和碩_2019-03-18_中信投顧_中信個股報告-20190318_4938和碩.pdf,NULL
4536,拓凱,國票,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/4536/4536_拓凱_2019-03-18_國票_國票4536拓凱03182019.pdf,NULL
3360,尚立,國票,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/3360/3360_尚立_2019-03-18_國票_國票3360尚立03182019.pdf,NULL
4137,麗豐-KY,中信投顧,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/4137/4137_麗豐-KY_2019-03-18_中信投顧_中信個股報告-20190318_4137麗豐-KY.pdf,NULL
4927,泰鼎-KY,NULL,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/4927/4927_泰鼎-KY_2019-03-18__訪談報告-4927 TT 泰鼎-KY-JS03182019.pdf,NULL
3017,奇鋐,NULL,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/3017/3017_奇鋐_2019-03-18__訪談報告-3017 TT 奇鋐-JS03182019.pdf,NULL
4564,元翎,國票,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/4564/4564_元翎_2019-03-18_國票_國票4564元翎03182019.pdf,NULL
4991,環宇-KY,NULL,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/4991/4991_環宇-KY_2019-03-18__訪談報告-4991 TT 環宇-KY-JS03182019.pdf,NULL
1522,堤維西,兆豐,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/1522/1522_堤維西_2019-03-18_兆豐_20190318-訪談速報-堤維西(1522).pdf,NULL
8499,鼎炫-KY,第一金,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/8499/8499_鼎炫-KY_2019-03-18_第一金_鼎炫-KY(8499)-買進.pdf,NULL
6271,同欣電,NULL,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/6271/6271_同欣電_2019-03-18__訪談報告-6271 TT 同欣電-JS03182019.pdf,NULL
2637,慧洋-KY,兆豐,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/2637/2637_慧洋-KY_2019-03-18_兆豐_20190318-訪談速報-慧洋-KY(2637).pdf,NULL
2233,宇隆,兆豐,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/2233/2233_宇隆_2019-03-18_兆豐_20190318-訪談速報-宇隆(2233).pdf,NULL
3665,貿聯-KY,NULL,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/3665/3665_貿聯-KY_2019-03-18__個股評析-3665 TT 貿聯-KY-03182019.pdf,NULL
6271,同欣電,第一金,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/6271/6271_同欣電_2019-03-18_第一金_同欣電(6271)-區間操作.pdf,NULL
1319,東陽,兆豐,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/1319/1319_東陽_2019-03-18_兆豐_20190318-訪談速報-東陽(1319).pdf,NULL
2812,台中銀,第一金,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/2812/2812_台中銀_2019-03-18_第一金_台中銀(2812)-區間操作.pdf,NULL
4991,環宇-KY,兆豐,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/4991/4991_環宇-KY_2019-03-18_兆豐_20190318-訪談速報-環宇-KY(4991).pdf,NULL
4528,江興鍛,兆豐,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/4528/4528_江興鍛_2019-03-18_兆豐_20190318-訪談速報-江興鍛(4528).pdf,NULL
3017,奇鋐,元富,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/3017/3017_奇鋐_2019-03-18_元富_3017奇鋐20190318-報告.pdf,NULL
1760,寶齡富錦,NULL,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/1760/1760_寶齡富錦_2019-03-18__訪談報告-1760 TT 寶齡-JS03182019.pdf,NULL
2395,研華,NULL,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2019-03-18__2395 TT 20190318.pdf,NULL
6271,同欣電,富邦台灣,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/6271/6271_同欣電_2019-03-18_富邦台灣_6271_同欣電_snapshot_c_031819.pdf,NULL
9951,皇田,NULL,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/9951/9951_皇田_2019-03-18__9951 TT 20190318.pdf,NULL
1565,精華,元大,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/1565/1565_精華_2019-03-18_元大_St._Shine_1565_TT_-_Yuanta_CVN190314-C-YCMC.pdf,NULL
6609,瀧澤科,NULL,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/6609/6609_瀧澤科_2019-03-18__6609 TT 20190318.pdf,NULL
5388,中磊,元大,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/5388/5388_中磊_2019-03-18_元大_Sercomm_5388_TT_-_Yuanta_CVN190318-C-YCMC.pdf,NULL
2027,大成鋼,元大,2019_03_18,/home/cosbi/桌面/financialData/gmailData/data/2027/2027_大成鋼_2019-03-18_元大_Ta_Chen_International_Initiation_2027_TT_-_Yuanta_SC190318-C-YCMC-Summary.pdf,NULL
2239,英利-KY,富邦台灣,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/2239/2239_英利-KY_2019-03-19_富邦台灣_2239_英利-KY_snapshot_c_031519.pdf,NULL
5388,中磊,中信投顧,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/5388/5388_中磊_2019-03-19_中信投顧_中信個股報告-20190319_5388中磊.pdf,NULL
4126,太醫,元富,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/4126/4126_太醫_2019-03-19_元富_太醫(4126)-20190319-速報.pdf,NULL
2912,統一超,中信投顧,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/2912/2912_統一超_2019-03-19_中信投顧_中信個股報告-20190319_2912統一超.pdf,NULL
5388,中磊,國票,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/5388/5388_中磊_2019-03-19_國票_國票5388中磊03192019.pdf,NULL
1476,儒鴻,國票,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1476/1476_儒鴻_2019-03-19_國票_國票1476儒鴻03192019.pdf,NULL
1476,儒鴻,元富,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1476/1476_儒鴻_2019-03-19_元富_儒鴻(1476)-20190319-速報.pdf,NULL
1476,儒鴻,中信投顧,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1476/1476_儒鴻_2019-03-19_中信投顧_中信個股報告-20190319_1476儒鴻.pdf,NULL
3034,聯詠,中信投顧,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/3034/3034_聯詠_2019-03-19_中信投顧_中信個股報告-20190319_3034聯詠.pdf,NULL
3661,世芯-KY,NULL,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/3661/3661_世芯-KY_2019-03-19__個股評析-3661 TT 世芯-KY-03192019.pdf,NULL
1101,台泥,元富,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1101/1101_台泥_2019-03-19_元富_1101台泥20190319-報告.pdf,NULL
5009,榮剛,NULL,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/5009/5009_榮剛_2019-03-19__公司速報-5009 TT 榮剛-JS03192019.pdf,NULL
5388,中磊,NULL,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/5388/5388_中磊_2019-03-19__訪談報告-5388 TT 中磊-JS03192019.pdf,NULL
1476,儒鴻,元大,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1476/1476_儒鴻_2019-03-19_元大_Eclat_1476_TT_-_Yuanta_CVN190318-C-YCMC.pdf,NULL
8499,鼎炫-KY,NULL,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/8499/8499_鼎炫-KY_2019-03-19__訪談報告-8499 TT 鼎炫-KY-JS03192019.pdf,NULL
2912,統一超,元大,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/2912/2912_統一超_2019-03-19_元大_President_Chain_Store_2912_TT_-_Yuanta_EX190318-C-YCMC.pdf,NULL
3044,健鼎,兆豐,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/3044/3044_健鼎_2019-03-19_兆豐_20190319-個股報告-健鼎(3044).pdf,NULL
1476,儒鴻,兆豐,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1476/1476_儒鴻_2019-03-19_兆豐_20190319-訪談速報-儒鴻(1476).pdf,NULL
5388,中磊,兆豐,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/5388/5388_中磊_2019-03-19_兆豐_20190319-個股報告-中磊(5388).pdf,NULL
4147,中裕,NULL,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/4147/4147_中裕_2019-03-19__4147 TT 20190319.pdf,NULL
1527,鑽全,NULL,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1527/1527_鑽全_2019-03-19__訪談報告-1527 TT 鑽全-JS03192019.pdf,NULL
4180,安成藥,兆豐,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/4180/4180_安成藥_2019-03-19_兆豐_20190319-個股報告-安成藥(4180).pdf,NULL
8466,美吉吉-KY,第一金,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/8466/8466_美吉吉-KY_2019-03-19_第一金_美吉吉-KY(8466)-區間操作.pdf,NULL
8466,美吉吉-KY,NULL,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/8466/8466_美吉吉-KY_2019-03-19__??-KY(8466)-????.pdf,NULL
1476,儒鴻,元富,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1476/1476_儒鴻_2019-03-19_元富_1476儒鴻20190319-報告.pdf,NULL
1256,鮮活果汁-KY,富邦台灣,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1256/1256_鮮活果汁-KY_2019-03-19_富邦台灣_1256_鮮活_snapshot_c_031419.pdf,NULL
1102,亞泥,富邦台灣,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1102/1102_亞泥_2019-03-19_富邦台灣_1102_亞泥_snapshot_c_031919.pdf,NULL
1476,儒鴻,康和,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/1476/1476_儒鴻_2019-03-19_康和_康和投顧-1476儒鴻-20190319.pdf,NULL
3017,奇鋐,NULL,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/3017/3017_奇鋐_2019-03-19__3017 TT 20190319.pdf,NULL
2027,大成鋼,元大,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/2027/2027_大成鋼_2019-03-19_元大_Ta_Chen_International_Initiation_2027_TT_-_Yuanta_SC190318-C-YCMC.pdf,NULL
6271,同欣電,NULL,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/6271/6271_同欣電_2019-03-19__6271 TT 20190319.pdf,NULL
6488,環球晶,元大,2019_03_19,/home/cosbi/桌面/financialData/gmailData/data/6488/6488_環球晶_2019-03-19_元大_GlobaWafers_6488_TT_Yuanta_CVN190320-C-YCMC.pdf,NULL
6488,環球晶,國票,2019_03_20,/home/cosbi/桌面/financialData/gmailData/data/6488/6488_環球晶_2019-03-20_國票_國票6488環球晶03202019.pdf,NULL
5871,中租-KY,中信投顧,2019_03_20,/home/cosbi/桌面/financialData/gmailData/data/5871/5871_中租-KY_2019-03-20_中信投顧_中信個股報告-20190320_5871中租.pdf,NULL
